id,first_name,last_name,dob,email,phone,city,state,standing,major
A00150668,Rozelle,MacKean,10/09/2001,rmackeandn@university.edu,402-369-8797,Omaha,VA,JR,AVST
A00449931,Valli,Giacobbo,07/09/1995,vgiacobbodo@university.edu,554-857-7388,Saronída,KY,SO,RHSC
A00390134,Aubrie,Ravenscraft,05/14/1999,aravenscraftdp@university.edu,135-909-8970,Tupaciguara,NC,GR,EDAD
A00028322,Ciro,Vivians,10/10/2002,cviviansdq@university.edu,373-923-3355,Novyy Svit,AL,JR,GSLD
A00858490,Isabella,Berney,09/08/2002,iberneydr@university.edu,511-523-7951,Nong Hin,WV,SR,AGRI
A00093710,Guillemette,Ambrosi,06/14/2001,gambrosids@university.edu,974-821-0944,La Concepcion,NC,GR,PHYT
A00744143,Brittne,Christauffour,06/29/2001,bchristauffourdt@university.edu,971-833-5533,Huaqiao,FL,GR,PM
A00153528,Sherline,Tatchell,12/12/1996,statchelldu@university.edu,550-634-3874,Ouésso,WV,GR,ART
A00567157,Wandie,Lambotin,11/29/1995,wlambotindv@university.edu,706-418-7883,Ligang,NC,SO,HPSS
A00065445,Caresa,Agott,10/22/1998,cagottdw@university.edu,245-501-6473,Cisasak,AL,FR,FREN
A00877758,Melissa,Culleford,12/31/2001,mculleforddx@university.edu,508-425-9754,Santo Antônio da Platina,SC,FR,BADM
A00930915,Otes,Ruggiero,06/19/2002,oruggierody@university.edu,286-702-7225,Tartu,LA,SO,COBH
A00017868,Kristina,Candie,12/30/1995,kcandiedz@university.edu,961-471-7772,Kuroda,WV,JR,BADM
A00416056,Corrie,Aldcorne,12/07/1997,caldcornee0@university.edu,517-225-7617,Solomenskoye,FL,SO,AMBA
A00464900,Thoma,Furber,04/29/1998,tfurbere1@university.edu,805-341-9049,San Lucas Sacatepéquez,LA,GR,PSY
A00172899,Evangelina,Limming,02/23/2002,elimminge2@university.edu,814-978-6257,Koíla,LA,JR,BLUE
A00469400,Shell,Parlor,06/22/2000,sparlore3@university.edu,366-887-2675,Shkodër,FL,SR,PTMA
A00228906,Elisabet,Faircley,01/14/1996,efaircleye4@university.edu,746-969-4390,Izborsk,NC,FR,ASLC
A00547719,Lianna,Clinnick,07/26/1999,lclinnicke5@university.edu,162-181-0167,Chingas,SC,JR,SPED
A00132001,Shirl,Sidden,06/15/1997,ssiddene6@university.edu,149-464-0720,Honkajoki,TN,FR,GEOL
A00990463,Teressa,Dowrey,07/30/1995,tdowreye7@university.edu,496-283-7170,Iperó,FL,FR,SURV
A00864055,Sib,McWaters,06/26/2002,smcwaterse8@university.edu,918-749-2796,Villa Nueva,SC,SR,COM
A00525220,Yettie,Petru,11/11/1995,ypetrue9@university.edu,780-803-2232,Culianin,IA,SO,ADVR
A00706432,Josey,Jenson,08/06/2000,jjensonea@university.edu,845-587-6913,Évry,NC,FR,SURV
A00943120,Mason,Polino,04/22/1995,mpolinoeb@university.edu,687-250-5925,Luts’k,VA,SO,HSC
A00350393,Aeriell,Guerro,11/17/1997,aguerroec@university.edu,830-600-8349,Guadalupe,SC,SR,AGRI
A00257119,Audi,Gillbanks,12/15/2001,agillbanksed@university.edu,718-826-2225,Fale old settlement,GA,JR,JRSM
A00977220,Menard,Mateus,05/03/1995,mmateusee@university.edu,986-714-3809,Dongwan,GA,GR,CPSC
A00504169,Carr,Mangin,05/31/1996,cmanginef@university.edu,178-979-9049,Khinjān,NC,SO,ARTH
A00095516,Amitie,Gibb,09/27/1998,agibbeg@university.edu,777-863-0763,Kyriáki,VA,SO,ACCT
A00416012,Jonathan,St. Hill,01/07/1997,jsthilleh@university.edu,740-810-0848,Bachowice,AL,FR,ANTH
A00391084,Trev,Fuentez,04/16/1995,tfuentezei@university.edu,553-157-4917,Byczyna,IA,SR,AMBA
A00528448,Eba,De Bernardis,06/28/1999,edebernardisej@university.edu,285-957-7915,Genting,VA,SR,PMGT
A00111124,Jobina,Brelsford,10/25/1998,jbrelsfordek@university.edu,280-388-9264,Orikhiv,NC,FR,WEBT
A00347819,Winnifred,Sarfatti,04/16/1996,wsarfattiel@university.edu,947-134-2748,Chelbasskaya,IL,FR,ENTC
A00769697,Renie,Phare,06/29/2000,rphareem@university.edu,658-723-5397,Tulungagung,FL,GR,NRSE
A00009232,Delora,Thresher,05/27/1995,dthresheren@university.edu,941-654-0766,Dār an Naşr,AL,GR,JOUR
A00274946,Shena,Lawdham,02/05/1995,slawdhameo@university.edu,705-730-0024,Franco da Rocha,AL,GR,MATH
A00494349,Meridith,Flori,09/09/1995,mfloriep@university.edu,916-562-9782,Hekinan,NC,SR,LEAD
A00892040,Leena,Patton,02/21/1997,lpattoneq@university.edu,197-681-6520,Radojevo,IL,JR,GSLD
A00614229,Trefor,West,03/21/2000,twester@university.edu,305-465-5696,Kapshagay,NC,SR,CITC
A00042978,Joline,Bettenson,03/23/1997,jbettensones@university.edu,762-611-3625,Jijiazhuang,LA,SR,ME
A00588038,Ogden,Henrys,01/20/2000,ohenryset@university.edu,686-793-1731,Xicheng,LA,FR,PSCI
A00281983,Zebadiah,Koppe,08/03/2002,zkoppeeu@university.edu,318-280-1345,Koa,WV,FR,DIGM
A00233693,Rosemonde,Rushbury,03/05/2000,rrushburyev@university.edu,986-108-9925,Bataiporã,IL,FR,PBRL
A00575190,Richie,Riste,04/24/1997,rristeew@university.edu,799-552-0030,Sidomulyo,WV,FR,PADM
A00170613,Ken,Crookshank,05/11/2001,kcrookshankex@university.edu,801-658-6133,Ogden,IA,FR,GSLD
A00504736,Marjy,Spanswick,02/12/1997,mspanswickey@university.edu,652-488-5781,Atok,WV,FR,UHON
A00692604,Tine,Skirrow,10/24/1998,tskirrowez@university.edu,738-364-3544,San Antonio,KY,GR,ELPA
A00814091,Rouvin,Lamort,08/02/1995,rlamortf0@university.edu,980-285-2800,Paris 06,VA,FR,APST
A00291169,Annabell,Bikker,05/23/1996,abikkerf1@university.edu,281-110-1512,Amarillo,SC,JR,CDST
A00518048,Fanechka,Niece,08/17/2001,fniecef2@university.edu,757-160-9093,Dzhebariki-Khaya,SC,GR,PTMA
A00718654,Corinne,Esel,10/07/2001,ceself3@university.edu,434-757-0060,Fagatogo,WV,SR,EDUC
A00141721,Far,Bellefant,02/03/1995,fbellefantf4@university.edu,703-520-3767,Kryevidh,IA,SR,TECH
A00693920,Enrica,Capon,10/01/2001,ecaponf5@university.edu,197-585-5957,Senador Canedo,FL,FR,HSCI
A00796727,Shandie,Monkley,03/30/1995,smonkleyf6@university.edu,410-173-7997,Maintang,IL,GR,ECE
A00679720,Saw,Moulson,10/20/1996,smoulsonf7@university.edu,540-841-9213,Kuniran,GA,SO,MALS
A00164507,Shawn,Jantet,12/18/2000,sjantetf8@university.edu,418-904-5960,Teresópolis,WV,JR,MSCI
A00446459,Shandee,Quinion,02/14/1997,squinionf9@university.edu,717-282-9587,Harrisburg,IA,FR,TECH
A00656977,Christopher,Vell,11/14/1998,cvellfa@university.edu,304-109-2969,Charleston,NC,GR,BIOC
A00304937,Fallon,Tothacot,04/28/1997,ftothacotfb@university.edu,737-860-0318,Vlachovice,GA,FR,TECH
A00442623,Nora,Ternouth,06/16/2000,nternouthfc@university.edu,516-578-9295,Novoye Devyatkino,GA,SR,MGMT
A00731273,Juieta,Mullin,08/26/2001,jmullinfd@university.edu,625-646-5612,Volodarsk,KY,GR,COM
A00312539,Dory,Sindle,07/26/1997,dsindlefe@university.edu,893-613-9779,Fengyuan,FL,GR,LATN
A00071085,Alisun,Leese,11/07/1998,aleeseff@university.edu,723-688-6371,Ourinhos,SC,FR,GSLD
A00097877,Paula,de Zamora,06/17/1999,pdezamorafg@university.edu,442-777-2064,Jiayuguan,KY,JR,BIOC
A00593535,Adelheid,Sunley,01/23/2000,asunleyfh@university.edu,653-895-7792,Mahanoro,VA,JR,ADVR
A00086808,Kally,Mathewson,07/29/2001,kmathewsonfi@university.edu,599-913-9226,Mel’nikovo,KY,SO,ELPA
A00511621,Mychal,Limbourne,12/26/1996,mlimbournefj@university.edu,908-416-4410,Songea,FL,GR,GEOG
A00305283,Pepillo,Orrick,01/10/1995,porrickfk@university.edu,428-375-7686,Falun,IL,FR,CEE
A00273143,Antonius,Dewhurst,12/23/1996,adewhurstfl@university.edu,112-114-4182,Anggana,TN,GR,COUN
A00907148,Lindsay,Pleven,01/15/1999,lplevenfm@university.edu,471-629-0042,Qiantang,WV,FR,ENGR
A00620671,Kelsy,Villar,10/18/1995,kvillarfn@university.edu,439-612-6088,Osasco,NC,SO,UHON
A00424660,Rachael,Calafato,12/14/1997,rcalafatofo@university.edu,857-451-8376,Gudang,NC,SO,MALS
A00825581,Starlene,Gockelen,06/04/2002,sgockelenfp@university.edu,503-999-9293,Bela-Bela,SC,JR,PMPR
A00293703,Hurley,Carruthers,11/22/1995,hcarruthersfq@university.edu,209-773-7144,Bicas,IL,SO,GSLD
A00258704,Christan,Ruoff,02/20/1999,cruofffr@university.edu,621-537-2670,Lelekovice,IL,JR,ACCT
A00599910,Gualterio,Ireson,01/24/1998,giresonfs@university.edu,887-799-8972,Sridadi,VA,JR,CPSC
A00556796,Eldridge,Sherlock,04/10/2002,esherlockft@university.edu,211-499-1973,Casa Nova,LA,GR,COMM
A00540427,Bert,Hasell,03/18/1995,bhasellfu@university.edu,934-290-2846,Florida,IA,FR,CDIS
A00304034,Cynde,Struttman,07/04/2001,cstruttmanfv@university.edu,740-749-5467,Rouen,SC,SO,PMSY
A00391944,Karalynn,Waudby,02/26/2000,kwaudbyfw@university.edu,621-945-3755,Turgun,TN,SO,PHIL
A00538950,Elmer,Noon,06/06/1995,enoonfx@university.edu,762-167-9079,Novopavlovsk,IA,SR,GEOS
A00091595,Martynne,Shambrook,02/20/1996,mshambrookfy@university.edu,406-922-4329,Gävle,SC,SO,TEAE
A00444650,Fredrick,Chanson,10/17/1995,fchansonfz@university.edu,814-314-3781,Laoqiao,GA,FR,CJA
A00663000,Stacee,Reardon,05/23/1998,sreardong0@university.edu,763-117-2431,Longnan,SC,GR,ECE
A00194197,Maurise,Azam,07/17/1998,mazamg1@university.edu,903-846-6497,Mýrina,LA,FR,ADVR
A00370404,Jaquenette,Klas,03/06/1998,jklasg2@university.edu,755-355-8176,Nevinnomyssk,NC,JR,HDAL
A00452128,Lowe,Rosenqvist,10/21/1999,lrosenqvistg3@university.edu,723-182-2746,Baytā al Fawqā,KY,JR,PHAR
A00443279,Deane,Szanto,09/06/2001,dszantog4@university.edu,237-104-0697,Robonkon,IL,SO,ENGL
A00876421,Allegra,Givens,03/25/1997,agivensg5@university.edu,442-148-0746,Yihe,TN,SO,CJA
A00078782,Pancho,O'Lenechan,01/28/2001,polenechang6@university.edu,238-149-5039,Viçosa,AL,GR,TECH
A00789684,Killy,McLardie,07/02/1995,kmclardieg7@university.edu,273-824-8396,Zhongguan,NC,SR,ELED
A00692885,Jocelin,Bowcher,03/16/1997,jbowcherg8@university.edu,905-554-1130,Binuangeun,SC,SR,EDU
A00263842,Nessie,Siddall,10/02/2000,nsiddallg9@university.edu,873-582-0960,Babiak,GA,FR,GSLD
A00084499,Lorelei,Donaher,08/31/1998,ldonaherga@university.edu,879-317-3005,San Rafael,GA,GR,SCED
A00330283,Stacia,Reason,06/15/2001,sreasongb@university.edu,913-528-8034,Cayenne,KY,SO,COBH
A00305040,Marleen,Farrants,01/05/2001,mfarrantsgc@university.edu,851-661-4605,Guoxiang,AL,FR,CBAT
A00253015,Fredi,Vlasyev,12/09/1996,fvlasyevgd@university.edu,656-616-8082,Kidangbang,IL,JR,ENGR
A00644256,Novelia,Wolfenden,07/15/2000,nwolfendenge@university.edu,670-964-8718,Pingqiao,LA,FR,READ
A00954091,Tressa,Gawen,07/23/1998,tgawengf@university.edu,621-393-7481,Griboyedov,SC,JR,BIOC
A00296461,Lenette,Routledge,03/26/1995,lroutledgegg@university.edu,671-880-1317,Wanju,GA,GR,ART
A00157682,Shurlock,Keymer,05/22/2002,skeymergh@university.edu,800-254-0786,Dongming,KY,JR,SOWK
A00304669,Chilton,Kitchener,02/11/2000,ckitchenergi@university.edu,531-416-7812,Tireman Timur,FL,FR,CEE
A00019170,Georgina,Osbidston,02/29/2000,gosbidstongj@university.edu,234-883-9682,Santa Bernardina,FL,SO,ART
A00960902,Brandais,Cicco,06/23/1995,bciccogk@university.edu,568-185-7362,Brakas,GA,JR,RELI
A00558050,Barnett,Tumilson,12/25/1997,btumilsongl@university.edu,513-511-2574,Kolsh,SC,GR,MDT
A00340502,Jo-ann,Dufaur,08/17/2002,jdufaurgm@university.edu,545-376-1590,Huibu,IL,GR,ACCT
A00917097,Peirce,Wilding,02/28/2001,pwildinggn@university.edu,254-859-6319,Ribeirão Preto,IA,SR,COUN
A00134860,Juan,Bedder,01/28/1998,jbeddergo@university.edu,907-374-2866,Masaguisi,KY,GR,HSMP
A00991375,Lydie,Soughton,02/18/1996,lsoughtongp@university.edu,112-502-2551,Cotabato,GA,GR,BMGT
A00170450,Orv,Pealing,01/24/2001,opealinggq@university.edu,461-936-1526,Miaoxi,AL,FR,HSCI
A00366007,Marissa,Gherardini,04/02/1997,mgherardinigr@university.edu,179-169-4883,Thị Trấn Mường Khến,LA,FR,GEOL
A00005069,Ozzie,Salmon,01/24/2001,osalmongs@university.edu,695-614-9087,Azacualpa,VA,SO,UHON
A00787391,Shalom,Lawleff,01/26/1997,slawleffgt@university.edu,814-878-2946,Concordia,NC,FR,HDAL
A00734125,Skip,Loude,03/18/2001,sloudegu@university.edu,845-356-0411,Oslo,GA,JR,PHED
A00972223,Mable,Sturdey,11/26/2002,msturdeygv@university.edu,694-402-2465,Zhaowu,GA,FR,BLUE
A00642497,Briant,Le Guin,05/08/1998,bleguingw@university.edu,677-246-9248,Vila Ribeiro,FL,GR,EXCH
A00417372,Valle,MacCarroll,06/26/2001,vmaccarrollgx@university.edu,458-886-7203,Dacun,WV,SR,DANC
A00175354,Lorenza,Govenlock,12/03/1997,lgovenlockgy@university.edu,946-286-6969,Hongsi,NC,FR,JRSM
A00357824,Isa,Oldale,12/09/1999,ioldalegz@university.edu,300-367-0870,Seremban,GA,FR,INFS
A00964354,Rowen,Ansell,06/13/2001,ransellh0@university.edu,203-423-5791,Kedungsumurkrajan,KY,SR,AGRI
A00972912,Gerry,Greensite,01/24/1995,ggreensiteh1@university.edu,339-388-6236,Gryaznovskoye,TN,GR,CBAT
A00076660,Sayers,Ingerith,08/09/1996,singerithh2@university.edu,820-358-9825,Caluquembe,NC,GR,AMBA
A00688960,Pryce,Bleier,10/15/1995,pbleierh3@university.edu,489-496-3346,Koronowo,TN,SR,PUBR
A00063899,Hayley,Boldry,02/05/1995,hboldryh4@university.edu,561-571-1212,Cergy-Pontoise,IA,FR,CJA
A00980618,Nicholle,Chalfont,04/24/1995,nchalfonth5@university.edu,482-428-8663,Kafr ad Dīk,VA,SO,ARTH
A00487249,Rand,Petrescu,01/28/1998,rpetrescuh6@university.edu,137-563-0177,Bolhos,VA,FR,AVST
A00036627,Aaren,Colter,03/01/1995,acolterh7@university.edu,282-318-3075,Luxor,TN,JR,CISP
A00664746,Darice,Docherty,02/01/1999,ddochertyh8@university.edu,535-764-8229,Sukhobezvodnoye,WV,JR,GEOG
A00193451,Caleb,Shales,12/23/2002,cshalesh9@university.edu,646-495-7917,Núi Sập,AL,GR,DHYG
A00420358,Franky,Ollarenshaw,05/30/1997,follarenshawha@university.edu,359-167-0340,Serrinha,WV,SR,TECH
A00098704,Poppy,Jagielski,07/16/1997,pjagielskihb@university.edu,443-798-6167,Oslo,AL,SR,CJCR
A00231936,Jeane,Raphael,05/30/2001,jraphaelhc@university.edu,565-432-8870,Olofström,SC,SR,TELC
A00747965,Maddie,Mepham,03/29/1997,mmephamhd@university.edu,143-390-2549,Buan,FL,GR,CSCI
A00682846,Prissie,McGaughie,12/18/1996,pmcgaughiehe@university.edu,496-412-7458,Ganxi,GA,SR,JAPN
A00115797,Zackariah,Reames,09/28/1998,zreameshf@university.edu,565-757-7242,Pereiros,SC,FR,CUAI
A00031495,Sandor,Cleaveland,05/28/1995,scleavelandhg@university.edu,492-702-7017,Al Wāsiţah,FL,SR,ME
A00542221,Orly,Bullier,02/17/1996,obullierhh@university.edu,803-108-7927,Yataity del Norte,LA,FR,PSYC
A00611032,Ximenes,Skates,10/27/2000,xskateshi@university.edu,929-550-2826,Neochóri,NC,SO,ACCT
A00035278,Ortensia,Raveau,09/11/1995,oraveauhj@university.edu,677-358-5147,Ituberá,NC,GR,PMPR
A00053436,Rossy,VanBrugh,05/05/1999,rvanbrughhk@university.edu,576-180-7567,Phichit,VA,SO,BADM
A00861253,Corbin,Delgadillo,11/05/1995,cdelgadillohl@university.edu,273-627-3863,Tembau,IL,JR,MGMT
A00347409,Sherwood,Cullerne,06/01/2002,scullernehm@university.edu,298-827-1577,Qingu,TN,GR,PHYS
A00871141,Linea,Almack,10/16/2001,lalmackhn@university.edu,212-663-4390,Datong,VA,FR,MUSC
A00087926,Patrice,Westmarland,12/25/2002,pwestmarlandho@university.edu,741-971-8858,Quzhou,IL,JR,GSLD
A00937124,Kimble,Croll,01/03/1999,kcrollhp@university.edu,262-453-5910,Heshui,WV,JR,HSCI
A00737160,Thibaud,Youens,06/09/1998,tyouenshq@university.edu,365-905-4909,Verkhnye Syn’ovydne,LA,SR,HIST
A00087444,Tootsie,MacDearmaid,12/26/1989,tmacdearmaidhr@university.edu,100-215-5401,Ínfias,TN,SO,HSCI
A00222464,Friedrich,Cissell,11/10/2000,fcissellhs@university.edu,148-125-5432,Shashi,FL,JR,SOCI
A00972430,Guillema,Stonham,05/06/1995,gstonhamht@university.edu,529-463-2422,Hedong,TN,JR,ASLC
A00631378,Adolphus,Halgarth,04/12/1996,ahalgarthhu@university.edu,953-607-9240,Plaški,LA,SO,ECON
A00821684,Mandi,Prichard,09/30/2002,mprichardhv@university.edu,629-854-2547,Magoúla,IA,FR,ECED
A00986096,Evangelia,Mallion,07/30/1997,emallionhw@university.edu,499-538-5353,Stockholm,KY,FR,COMM
A00527991,Salvador,Blunkett,07/08/1998,sblunketthx@university.edu,624-598-8015,Belköl,FL,SR,DANC
A00845955,Andreana,Roberson,08/10/1995,arobersonhy@university.edu,407-410-1675,Winter Haven,SC,FR,DANC
A00567454,Constantine,Lies,06/10/1995,clieshz@university.edu,679-359-2795,La Roche-sur-Yon,NC,FR,DIGM
A00802601,Thurstan,Hallgath,04/30/1998,thallgathi0@university.edu,581-690-9445,Biao,AL,JR,RELI
A00488687,Gabe,Jancso,06/15/2000,gjancsoi1@university.edu,335-897-8397,Carreira,SC,SO,FNCE
A00103738,Rex,Stelfox,02/26/1998,rstelfoxi2@university.edu,162-608-2100,Guatraché,IL,JR,ENGR
A00492110,Shawnee,Spensley,11/20/2002,sspensleyi3@university.edu,419-864-4663,Cikendi,AL,SR,SALM
A00027303,Schuyler,Wasmuth,05/31/1999,swasmuthi4@university.edu,480-215-0436,Cruzeiro,VA,FR,EDFN
A00157560,Grata,Heavy,03/31/1995,gheavyi5@university.edu,606-831-8105,Altos,LA,SR,NTFD
A00425530,Tracey,Kimm,08/23/1999,tkimmi6@university.edu,353-591-4203,Ciénega,VA,SR,CDIS
A00281414,Joannes,Bettington,09/18/2000,jbettingtoni7@university.edu,588-584-4405,Babakanjaya,VA,JR,LANG
A00744287,Finley,Prazor,02/13/2001,fprazori8@university.edu,597-785-8096,Buena Vista,IA,FR,PSYC
A00621069,Ray,Esom,11/19/2002,resomi9@university.edu,362-825-7006,Baykonyr,IA,SR,PHAR
A00976346,Jonathan,Monte,02/02/2000,jmonteia@university.edu,883-195-0438,Krajan Kidul Rojopolo,IA,JR,INTD
A00794572,Windy,MacKenzie,11/03/1996,wmackenzieib@university.edu,316-992-7107,Gande,FL,JR,APST
A00016678,Rianon,Lipman,03/07/2001,rlipmanic@university.edu,101-938-6145,Myronivka,VA,SR,HIST
A00249637,Ilyssa,Restall,03/17/1995,irestallid@university.edu,164-653-9856,Huangzhou,LA,JR,GREK
A00391832,Electra,Drever,11/05/2001,edreverie@university.edu,801-453-9606,Bobowa,NC,SO,JRSM
A00464207,Laney,Wyson,01/03/1998,lwysonif@university.edu,637-608-7769,Lacombe,FL,GR,PADM
A00922655,Evania,Lamplough,07/25/1999,elamploughig@university.edu,941-694-7206,Provins,SC,SR,INTD
A00761671,Darin,Loverock,07/21/1999,dloverockih@university.edu,340-663-4959,Jiuxi,IA,FR,PUBR
A00555202,Abbot,Trapp,12/13/1999,atrappii@university.edu,245-985-7222,Vasilikón,NC,SR,EPID
A00548829,Joann,Allsworth,04/22/2000,jallsworthij@university.edu,742-952-0231,Veisiejai,LA,JR,NRSE
A00453185,Thurston,MacCambridge,10/10/2001,tmaccambridgeik@university.edu,853-729-8770,Huikou,FL,JR,BLUE
A00019234,Dwayne,Russell,09/19/2002,drussellil@university.edu,864-305-6723,Vasyl'evsky Ostrov,LA,GR,RHSC
A00320788,Archibold,Airy,09/08/2001,aairyim@university.edu,100-857-8970,Mikstat,TN,JR,EDAD
A00173662,Christoph,Moller,01/23/1999,cmollerin@university.edu,442-614-8623,Changping,TN,GR,MCOM
A00759128,Olympe,Walder,01/31/1998,owalderio@university.edu,488-333-6207,Miraflores,GA,FR,BIOL
A00576252,Rouvin,Creddon,12/27/1998,rcreddonip@university.edu,466-295-1174,Bretaña,SC,SO,BIOL
A00272635,Torrin,Ashbridge,06/25/1999,tashbridgeiq@university.edu,468-484-2377,Nazaré da Mata,IA,SR,JAPN
A00726449,Ailee,Haslock,01/18/1999,ahaslockir@university.edu,976-626-4348,Beiyang,WV,JR,HIMT
A00728465,Krisha,Menlow,07/12/1996,kmenlowis@university.edu,431-341-0103,Borgholm,IA,SO,GRAD
A00042496,Selig,Wilton,02/01/2000,swiltonit@university.edu,249-341-7259,Palestina de los Altos,WV,GR,ANTH
A00532669,Valaria,Gore,05/19/1999,vgoreiu@university.edu,587-579-1721,Zhongshanmen,FL,SO,SW
A00077521,Erasmus,Driffield,09/06/1998,edriffieldiv@university.edu,349-296-7827,Jablunkov,FL,GR,AFAM
A00009738,Nehemiah,Shorton,01/04/2001,nshortoniw@university.edu,631-529-2406,Kasamatsuchō,VA,GR,ACCT
A00700899,Vasily,Grollmann,10/26/1995,vgrollmannix@university.edu,397-733-9562,Shalkar,WV,JR,BADM
A00547908,Ulysses,Titford,10/27/2001,utitfordiy@university.edu,939-133-8966,Qasr Abu Hadi,AL,SR,SALM
A00515251,Leela,Josephsen,05/06/1998,ljosephseniz@university.edu,455-952-3049,Sozopol,LA,FR,RADT
A00480486,Mirelle,Norrie,02/06/2000,mnorriej0@university.edu,960-478-4009,Edéa,KY,FR,COMM
A00766180,Hedi,Harford,04/29/2002,hharfordj1@university.edu,974-679-5226,Balong Wetan,SC,SO,NTFD
A00892525,Shae,Ellicott,07/25/2000,sellicottj2@university.edu,959-462-6127,Issy-les-Moulineaux,VA,SR,SALM
A00168326,Constance,Edinburough,09/30/1997,cedinburoughj3@university.edu,567-421-5391,Cambará,IL,SO,ASTL
A00257973,Stesha,Craighall,12/21/1997,scraighallj4@university.edu,781-408-5659,Bordeaux,LA,SR,WEB
A00202522,Bambi,Pedrazzi,04/15/1998,bpedrazzij5@university.edu,778-786-2339,Nobinobi,AL,GR,HSCI
A00435771,Moishe,Ducastel,08/08/1998,mducastelj6@university.edu,625-727-9503,Leping,FL,FR,SRVL
A00910991,Glenn,Kenningham,04/14/2000,gkenninghamj7@university.edu,818-539-5385,Kabūdarāhang,TN,SR,CHEM
A00132946,Zsazsa,Immins,02/07/1995,zimminsj8@university.edu,522-809-6440,Banjar Lalangpasek,SC,SR,COM
A00139774,Fredia,Whye,05/17/1996,fwhyej9@university.edu,939-576-1361,Brudzeń Duży,SC,GR,PADM
A00138089,Upton,Relph,09/23/1995,urelphja@university.edu,314-846-5219,Askeaton,SC,JR,AFAM
A00240014,Pip,Darnody,05/21/2002,pdarnodyjb@university.edu,476-136-5275,Liujia,WV,FR,PMGT
A00665731,Virgilio,MacTrustam,01/25/2000,vmactrustamjc@university.edu,513-195-6404,Stari Kuty,TN,JR,FNCE
A00248479,Shirl,O'Shea,01/07/1995,sosheajd@university.edu,814-540-4336,Middleton,TN,JR,MALS
A00280281,Addy,Sline,02/10/1996,aslineje@university.edu,563-752-8574,Idanha-a-Nova,TN,GR,MRCH
A00723600,Petrina,Webb,10/16/1996,pwebbjf@university.edu,547-126-8623,Ōkawa,IL,FR,FREN
A00870909,Fabiano,Cardow,02/21/1996,fcardowjg@university.edu,480-724-6351,Pimenta Bueno,NC,GR,GREK
A00289030,Gabriellia,Marsay,09/18/1995,gmarsayjh@university.edu,529-710-8948,Maţāy,VA,SR,MUS
A00617167,Cash,Donati,07/13/1996,cdonatiji@university.edu,269-942-6385,Maple Ridge,KY,FR,SPED
A00019686,Marni,Colbert,08/03/2000,mcolbertjj@university.edu,783-760-3025,Verenchanka,WV,SR,SPED
A00441995,Doralia,Lothlorien,04/21/2001,dlothlorienjk@university.edu,494-465-9999,Canta,KY,SR,PMPR
A00240167,Andra,Colquitt,07/03/1998,acolquittjl@university.edu,795-225-7482,Huancapi,GA,SO,PHED
A00719054,Creighton,Addlestone,09/16/2000,caddlestonejm@university.edu,743-829-7077,Llano Largo,IA,SO,PHAR
A00479257,Lusa,Favey,01/30/1995,lfaveyjn@university.edu,644-480-3799,Gaotaizi,IL,SO,BIOC
A00122997,Dody,Arson,06/18/1997,darsonjo@university.edu,343-491-7213,General Pinedo,AL,FR,GREK
A00589518,Melissa,Rathke,11/29/1996,mrathkejp@university.edu,667-635-5184,Kushar,KY,FR,PHED
A00891159,Lotty,Ruggles,08/16/2000,lrugglesjq@university.edu,420-309-6763,Tarouca,IA,SO,PMPR
A00872352,Buffy,Watsham,01/01/2000,bwatshamjr@university.edu,987-898-1842,Sunan,LA,SO,NTFD
A00952689,Babbette,Pharrow,06/19/1995,bpharrowjs@university.edu,564-659-1778,Qingban,KY,GR,INFS
A00857682,Garrett,Blenkensop,06/12/1998,gblenkensopjt@university.edu,831-757-3293,Chengbei,TN,FR,CISP
A00571147,Merridie,Brokenshaw,07/24/1997,mbrokenshawju@university.edu,256-118-5175,Sarykemer,KY,FR,ALHS
A00486684,Douglas,Sennett,09/30/1995,dsennettjv@university.edu,294-514-9998,Kavarna,NC,GR,LATN
A00764470,Verla,Giacoppo,08/31/1995,vgiacoppojw@university.edu,489-841-1153,Chigan,AL,SO,MRCH
A00988134,Alikee,Elkin,07/16/1995,aelkinjx@university.edu,814-310-2078,Kopidlno,KY,SR,EPID
A00983168,Hy,Heinicke,10/16/2001,hheinickejy@university.edu,695-934-9473,Shahre Jadide Andisheh,GA,GR,ET
A00994274,Yoshi,Bromby,09/20/1998,ybrombyjz@university.edu,980-902-4523,Constanza,IA,FR,UHON
A00380592,Laurel,Swanger,04/05/2001,lswangerk0@university.edu,182-569-1846,Tiannan,KY,JR,MSDM
A00229292,Nan,Cluatt,01/05/1996,ncluattk1@university.edu,541-221-3308,Ban Na,WV,FR,PRST
A00574308,Judye,Giacubo,01/14/1995,jgiacubok2@university.edu,787-251-0631,Landerneau,LA,FR,MDT
A00964432,Hanson,Rackham,06/01/1995,hrackhamk3@university.edu,688-773-9163,Mapalacsiao,SC,SO,RADT
A00776763,Audre,Fairnie,05/17/1998,afairniek4@university.edu,982-732-0065,Dulangan,FL,JR,HSCI
A00709467,Meara,Meininger,12/08/1996,mmeiningerk5@university.edu,134-326-2247,Porto Salvo,IA,FR,ET
A00431793,Raf,Hopkyns,06/25/1996,rhopkynsk6@university.edu,361-124-3059,Kalianget,TN,GR,ENVH
A00826275,Hillard,Clacson,08/13/1998,hclacsonk7@university.edu,756-395-5590,Maradi,KY,JR,ECE
